x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
+6.43750E-09,+146.39323484155E-03,+177.61504580270E-03,+232.37664508636E-03,+126.35165010582E-03
+6.46875E-09,+194.51038842092E-03,+225.73219938206E-03,+280.49379866573E-03,+172.37675352956E-03
+6.50000E-09,+240.53549184466E-03,+273.84935296143E-03,+326.51890208947E-03,+218.40185695330E-03
+6.53125E-09,+284.46854511278E-03,+321.96650654080E-03,+372.54400551322E-03,+264.42696037705E-03
+6.56250E-09,+328.40159838090E-03,+367.99160996455E-03,+418.56910893696E-03,+308.36001364517E-03
+6.59375E-09,+372.33465164902E-03,+414.01671338829E-03,+462.50216220508E-03,+352.29306691329E-03
+6.62500E-09,+412.08360460589E-03,+457.94976665641E-03,+502.25111516195E-03,+394.13407002578E-03
+6.65625E-09,+447.64845725150E-03,+495.60666945765E-03,+539.90801796319E-03,+429.69892267139E-03
+6.68750E-09,+481.12125974150E-03,+529.07947194764E-03,+573.38082045318E-03,+463.17172516139E-03
+6.71875E-09,+508.31791176462E-03,+558.36817412638E-03,+602.66952263192E-03,+492.46042734013E-03
+6.75000E-09,+531.33046347649E-03,+581.38072583825E-03,+625.68207434380E-03,+517.56502920763E-03
+6.78125E-09,+552.25096503274E-03,+602.30122739450E-03,+648.69462605567E-03,+540.57758091950E-03
+6.81250E-09,+571.07941643336E-03,+621.12967879512E-03,+667.52307745629E-03,+563.59013263137E-03
+6.84375E-09,+589.90786783398E-03,+639.95813019574E-03,+686.35152885691E-03,+584.51063418762E-03
+6.87500E-09,+606.64426907898E-03,+656.69453144074E-03,+703.08793010191E-03,+603.33908558824E-03
+6.90625E-09,+623.38067032398E-03,+673.43093268574E-03,+717.73228119128E-03,+620.07548683324E-03
+6.93750E-09,+638.02502141335E-03,+688.07528377511E-03,+732.37663228065E-03,+634.71983792261E-03
+6.96875E-09,+650.57732234710E-03,+698.53553455323E-03,+747.02098337003E-03,+649.36418901198E-03
+7.00000E-09,+663.12962328084E-03,+708.99578533136E-03,+757.48123414815E-03,+659.82443979011E-03
+7.03125E-09,+671.49782390334E-03,+717.36398595386E-03,+767.94148492627E-03,+670.28469056823E-03
+7.06250E-09,+679.86602452584E-03,+723.64013642073E-03,+774.21763539315E-03,+676.56084103510E-03
+7.09375E-09,+684.05012483709E-03,+729.91628688760E-03,+778.40173570439E-03,+680.74494134635E-03
+7.12500E-09,+688.23422514834E-03,+732.00833704323E-03,+780.49378586002E-03,+684.92904165760E-03
+7.15625E-09,+690.32627530396E-03,+734.10038719885E-03,+780.49378586002E-03,+687.02109181322E-03
+7.18750E-09,+690.32627530396E-03,+732.00833704323E-03,+778.40173570439E-03,+687.02109181322E-03
+7.21875E-09,+688.23422514833E-03,+729.91628688760E-03,+774.21763539314E-03,+682.83699150197E-03
+7.25000E-09,+684.05012483708E-03,+725.73218657635E-03,+770.03353508189E-03,+678.65289119072E-03
+7.28125E-09,+677.77397437021E-03,+717.36398595385E-03,+761.66533445939E-03,+670.28469056822E-03
+7.31250E-09,+667.31372359208E-03,+708.99578533135E-03,+753.29713383689E-03,+661.91648994572E-03
+7.34375E-09,+654.76142265833E-03,+696.44348439760E-03,+740.74483290314E-03,+647.27213885634E-03
+7.37500E-09,+638.02502141333E-03,+679.70708315260E-03,+726.10048181376E-03,+630.53573761134E-03
+7.40625E-09,+617.10451985708E-03,+660.87863175197E-03,+705.17998025752E-03,+609.61523605510E-03
+7.43750E-09,+596.18401830083E-03,+637.86608004010E-03,+682.16742854564E-03,+586.60268434322E-03
+7.46875E-09,+568.98736627771E-03,+610.66942801698E-03,+654.97077652252E-03,+557.31398216447E-03
+7.50000E-09,+539.69866409896E-03,+581.38072583823E-03,+621.49797403252E-03,+525.93322983010E-03
+7.53125E-09,+508.31791176459E-03,+545.81587319261E-03,+585.93312138690E-03,+490.36837718448E-03
+7.56250E-09,+472.75305911897E-03,+508.15897039136E-03,+546.18416843003E-03,+450.61942422761E-03
+7.59375E-09,+433.00410616210E-03,+466.31796727886E-03,+504.34316531753E-03,+406.68637095949E-03
+7.62500E-09,+391.16310304960E-03,+422.38491401074E-03,+460.41011204940E-03,+362.75331769136E-03
+7.65625E-09,+345.13799962585E-03,+376.35981058699E-03,+414.38500862566E-03,+314.63616411199E-03
+7.68750E-09,+297.02084604648E-03,+326.15060685200E-03,+366.26785504629E-03,+268.61106068825E-03
+7.71875E-09,+248.90369246711E-03,+275.94140311700E-03,+316.05865131130E-03,+220.49390710888E-03
+7.75000E-09,+198.69448873211E-03,+223.64014922638E-03,+265.84944757629E-03,+172.37675352950E-03
+7.78125E-09,+148.48528499712E-03,+169.24684518013E-03,+213.54819368568E-03,+122.16754979451E-03
+7.81250E-09,+98.27608126212E-03,+114.85354113389E-03,+161.24693979506E-03,+74.05039621514E-03
+7.84375E-09,+45.97482737150E-03,+60.46023708764E-03,+106.85363574881E-03,+21.74914232452E-03
+7.87500E-09,-4.23437636349E-03,+6.06693304140E-03,+52.46033170257E-03,-28.46006141048E-03
+7.90625E-09,-56.53563025411E-03,-50.41842116047E-03,-4.02502249930E-03,-82.85336545672E-03
+7.93750E-09,-108.83688414473E-03,-104.81172520671E-03,-58.41832654555E-03,-135.15461934734E-03
+7.96875E-09,-156.95403772410E-03,-159.20502925296E-03,-114.90368074742E-03,-187.45587323797E-03
+8.00000E-09,-207.16324145910E-03,-213.59833329920E-03,-169.29698479366E-03,-239.75712712858E-03
+8.03125E-09,-255.28039503846E-03,-265.89958718982E-03,-221.59823868428E-03,-289.96633086357E-03
+8.06250E-09,-301.30549846221E-03,-316.10879092482E-03,-273.89949257490E-03,-335.99143428732E-03
+8.09375E-09,-347.33060188596E-03,-364.22594450418E-03,-322.01664615427E-03,-382.01653771106E-03
+8.12500E-09,-393.35570530970E-03,-410.25104792793E-03,-368.04174957801E-03,-425.94959097918E-03
+8.15625E-09,-437.28875857782E-03,-454.18410119604E-03,-414.06685300175E-03,-467.79059409167E-03
+8.18750E-09,-479.12976169031E-03,-493.93305415291E-03,-453.81580595862E-03,-505.44749689292E-03
+8.21875E-09,-516.78666449155E-03,-531.58995695415E-03,-491.47270875986E-03,-541.01234953853E-03
+8.25000E-09,-550.25946698154E-03,-565.06275944414E-03,-522.85346109422E-03,-572.39310187290E-03
+8.28125E-09,-577.45611900466E-03,-592.25941146726E-03,-547.95806296172E-03,-597.49770374040E-03
+8.31250E-09,-598.37662056090E-03,-613.17991302350E-03,-566.78651436234E-03,-618.41820529663E-03
+8.34375E-09,-613.02097165027E-03,-627.82426411287E-03,-581.43086545170E-03,-630.97050623038E-03
+8.37500E-09,-623.48122242839E-03,-638.28451489099E-03,-589.79906607420E-03,-641.43075700850E-03
+8.40625E-09,-629.75737289526E-03,-646.65271551349E-03,-596.07521654107E-03,-647.70690747537E-03
+8.43750E-09,-631.84942305089E-03,-650.83681582474E-03,-600.25931685232E-03,-653.98305794225E-03
+8.46875E-09,-636.03352336213E-03,-655.02091613598E-03,-604.44341716357E-03,-658.16715825350E-03
+8.50000E-09,-638.12557351776E-03,-657.11296629161E-03,-606.53546731920E-03,-662.35125856475E-03
+8.53125E-09,-640.21762367338E-03,-661.29706660286E-03,-610.71956763044E-03,-666.53535887599E-03
+8.56250E-09,-644.40172398463E-03,-663.38911675848E-03,-612.81161778607E-03,-668.62740903162E-03
+8.59375E-09,-646.49377414026E-03,-663.38911675848E-03,-614.90366794169E-03,-672.81150934287E-03
+8.62500E-09,-650.67787445151E-03,-665.48116691411E-03,-616.99571809732E-03,-674.90355949849E-03
+8.65625E-09,-652.76992460713E-03,-667.57321706973E-03,-619.08776825294E-03,-676.99560965412E-03
+8.68750E-09,-654.86197476276E-03,-669.66526722536E-03,-621.17981840857E-03,-679.08765980974E-03
+8.71875E-09,-656.95402491838E-03,-671.75731738099E-03,-623.27186856419E-03,-681.17970996537E-03
+8.75000E-09,-661.13812522963E-03,-675.94141769224E-03,-627.45596887544E-03,-685.36381027662E-03
+8.78125E-09,-665.32222554088E-03,-680.12551800348E-03,-629.54801903107E-03,-687.45586043224E-03
+8.81250E-09,-669.50632585213E-03,-684.30961831474E-03,-633.73211934232E-03,-691.63996074349E-03
+8.84375E-09,-673.69042616338E-03,-690.58576878161E-03,-635.82416949794E-03,-695.82406105474E-03
+8.87500E-09,-679.96657663026E-03,-694.76986909286E-03,-640.00826980919E-03,-700.00816136599E-03
+8.90625E-09,-684.15067694150E-03,-698.95396940410E-03,-644.19237012044E-03,-702.10021152161E-03
+8.93750E-09,-686.24272709713E-03,-701.04601955973E-03,-646.28442027606E-03,-704.19226167724E-03
+8.96875E-09,-690.42682740837E-03,-703.13806971535E-03,-648.37647043169E-03,-708.37636198849E-03
+9.00000E-09,-690.42682740838E-03,-705.23011987098E-03,-650.46852058731E-03,-710.46841214411E-03
+9.03125E-09,-692.51887756400E-03,-707.32217002660E-03,-652.56057074293E-03,-712.56046229973E-03
+9.06250E-09,-690.42682740836E-03,-705.23011987097E-03,-650.46852058730E-03,-710.46841214410E-03
+9.09375E-09,-684.15067694148E-03,-701.04601955971E-03,-646.28442027604E-03,-704.19226167721E-03
+9.12500E-09,-669.50632585209E-03,-688.49371862593E-03,-631.64006918664E-03,-689.54791058782E-03
+9.15625E-09,-644.40172398457E-03,-661.29706660279E-03,-604.44341716350E-03,-664.44330872030E-03
+9.18750E-09,-604.65277102768E-03,-621.54811364590E-03,-562.60241405098E-03,-624.69435576341E-03
+9.21875E-09,-552.35151713704E-03,-567.15480959964E-03,-508.20911000472E-03,-572.39310187278E-03
+9.25000E-09,-489.59001246829E-03,-502.30125477526E-03,-443.35555518035E-03,-513.81569751527E-03
+9.28125E-09,-424.73645764392E-03,-433.26359963964E-03,-376.40995020035E-03,-448.96214269091E-03
+9.31250E-09,-357.79085266394E-03,-364.22594450404E-03,-309.46434522037E-03,-386.20063802217E-03
+9.34375E-09,-297.12139815082E-03,-301.46443983529E-03,-244.61079039600E-03,-327.62323366468E-03
+9.37500E-09,-240.63604394896E-03,-242.88703547780E-03,-186.03338603851E-03,-271.13787946281E-03
+9.40625E-09,-188.33479005834E-03,-186.40168127594E-03,-129.54803183665E-03,-216.74457541657E-03
+9.43750E-09,-138.12558632335E-03,-132.00837722969E-03,-75.15472779040E-03,-164.44332152595E-03
+9.46875E-09,-85.82433243273E-03,-75.52302302782E-03,-18.66937358853E-03,-110.05001747971E-03
+9.50000E-09,-33.52307854211E-03,-16.94561867033E-03,+39.90803076896E-03,-53.56466327784E-03
+9.53125E-09,+18.77817534851E-03,+39.53973553154E-03,+96.39338497083E-03,-1.26340938723E-03
+9.56250E-09,+71.07942923913E-03,+96.02508973340E-03,+152.87873917269E-03,+51.03784450339E-03
+9.59375E-09,+119.19658281850E-03,+148.32634362401E-03,+205.17999306330E-03,+99.15499808276E-03
+9.62500E-09,+167.31373639786E-03,+196.44349720338E-03,+253.29714664267E-03,+147.27215166212E-03
+9.65625E-09,+213.33883982161E-03,+244.56065078276E-03,+301.41430022204E-03,+191.20520493025E-03
+9.68750E-09,+259.36394324535E-03,+292.67780436212E-03,+347.43940364579E-03,+237.23030835400E-03
+9.71875E-09,+303.29699651347E-03,+338.70290778587E-03,+393.46450706953E-03,+283.25541177774E-03
+9.75000E-09,+347.23004978159E-03,+386.82006136524E-03,+437.39756033765E-03,+327.18846504586E-03
+9.78125E-09,+389.07105289407E-03,+432.84516478897E-03,+481.33061360576E-03,+371.12151831396E-03
+9.81250E-09,+426.72795569532E-03,+474.68616790146E-03,+521.07956656262E-03,+408.77842111520E-03
+9.84375E-09,+462.29280834092E-03,+512.34307070269E-03,+554.55236905261E-03,+444.34327376082E-03
+9.87500E-09,+491.58151051966E-03,+541.63177288143E-03,+585.93312138697E-03,+475.72402609518E-03
+9.90625E-09,+516.68611238716E-03,+568.82842490454E-03,+611.03772325447E-03,+502.92067811830E-03
+9.93750E-09,+539.69866409902E-03,+589.74892646079E-03,+636.14232512196E-03,+528.02527998579E-03
+9.96875E-09,+558.52711549964E-03,+610.66942801704E-03,+657.06282667820E-03,+551.03783169767E-03
