x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
+6.40625E-09,+62.71122861655E-03,+85.56483895520E-03,+140.32643823886E-03,+40.57759372519E-03
+6.43750E-09,+91.99993079530E-03,+116.94559128957E-03,+171.70719057323E-03,+69.86629590394E-03
+6.46875E-09,+121.28863297404E-03,+148.32634362394E-03,+200.99589275198E-03,+99.15499808268E-03
+6.50000E-09,+148.48528499717E-03,+177.61504580268E-03,+230.28459493073E-03,+126.35165010581E-03
+6.53125E-09,+177.77398717591E-03,+206.90374798143E-03,+259.57329710947E-03,+155.64035228455E-03
+6.56250E-09,+202.87858904341E-03,+236.19245016018E-03,+286.76994913259E-03,+180.74495415205E-03
+6.59375E-09,+230.07524106653E-03,+263.38910218330E-03,+313.96660115571E-03,+205.84955601954E-03
+6.62500E-09,+253.08779277840E-03,+288.49370405079E-03,+339.07120302321E-03,+230.95415788704E-03
+6.65625E-09,+278.19239464589E-03,+313.59830591829E-03,+362.08375473508E-03,+253.96670959891E-03
+6.68750E-09,+299.11289620214E-03,+338.70290778578E-03,+385.09630644695E-03,+276.97926131078E-03
+6.71875E-09,+320.03339775839E-03,+359.62340934203E-03,+406.01680800320E-03,+297.89976286703E-03
+6.75000E-09,+340.95389931464E-03,+380.54391089828E-03,+426.93730955944E-03,+318.82026442327E-03
+6.78125E-09,+359.78235071526E-03,+399.37236229890E-03,+445.76576096006E-03,+337.64871582390E-03
+6.81250E-09,+376.51875196026E-03,+418.20081369952E-03,+460.41011204944E-03,+354.38511706889E-03
+6.84375E-09,+393.25515320525E-03,+434.93721494452E-03,+477.14651329443E-03,+369.02946815827E-03
+6.87500E-09,+405.80745413900E-03,+447.48951587827E-03,+489.69881422818E-03,+383.67381924764E-03
+6.90625E-09,+416.26770491712E-03,+460.04181681201E-03,+500.15906500631E-03,+396.22612018139E-03
+6.93750E-09,+426.72795569524E-03,+470.50206759014E-03,+510.61931578443E-03,+404.59432080389E-03
+6.96875E-09,+433.00410616212E-03,+478.87026821263E-03,+518.98751640693E-03,+412.96252142638E-03
+7.00000E-09,+439.28025662899E-03,+485.14641867951E-03,+525.26366687380E-03,+421.33072204888E-03
+7.03125E-09,+443.46435694024E-03,+489.33051899076E-03,+531.53981734067E-03,+425.51482236013E-03
+7.06250E-09,+445.55640709587E-03,+493.51461930201E-03,+533.63186749630E-03,+427.60687251575E-03
+7.09375E-09,+447.64845725149E-03,+493.51461930201E-03,+533.63186749630E-03,+429.69892267138E-03
+7.12500E-09,+447.64845725149E-03,+493.51461930200E-03,+531.53981734067E-03,+427.60687251575E-03
+7.15625E-09,+445.55640709586E-03,+489.33051899075E-03,+529.44776718504E-03,+425.51482236013E-03
+7.18750E-09,+441.37230678461E-03,+485.14641867950E-03,+523.17161671817E-03,+421.33072204888E-03
+7.21875E-09,+435.09615631774E-03,+478.87026821263E-03,+516.89546625130E-03,+415.05457158200E-03
+7.25000E-09,+428.82000585086E-03,+470.50206759013E-03,+508.52726562880E-03,+406.68637095950E-03
+7.28125E-09,+418.35975507274E-03,+460.04181681200E-03,+498.06701485067E-03,+396.22612018138E-03
+7.31250E-09,+407.89950429461E-03,+447.48951587825E-03,+485.51471391692E-03,+385.76586940325E-03
+7.34375E-09,+395.34720336086E-03,+432.84516478888E-03,+472.96241298317E-03,+371.12151831388E-03
+7.37500E-09,+380.70285227149E-03,+418.20081369951E-03,+456.22601173817E-03,+356.47716722450E-03
+7.40625E-09,+363.96645102649E-03,+399.37236229888E-03,+439.48961049318E-03,+337.64871582388E-03
+7.43750E-09,+345.13799962587E-03,+380.54391089826E-03,+420.66115909255E-03,+318.82026442326E-03
+7.46875E-09,+326.30954822524E-03,+359.62340934201E-03,+399.74065753630E-03,+297.89976286701E-03
+7.50000E-09,+305.38904666900E-03,+338.70290778576E-03,+378.82015598006E-03,+276.97926131076E-03
+7.53125E-09,+282.37649495712E-03,+313.59830591827E-03,+355.80760426818E-03,+256.05875975451E-03
+7.56250E-09,+259.36394324525E-03,+288.49370405077E-03,+332.79505255631E-03,+233.04620804264E-03
+7.59375E-09,+234.25934137775E-03,+261.29705202765E-03,+307.69045068881E-03,+207.94160617514E-03
+7.62500E-09,+209.15473951025E-03,+234.10040000452E-03,+280.49379866569E-03,+182.83700430764E-03
+7.65625E-09,+181.95808748713E-03,+204.81169782577E-03,+251.20509648694E-03,+157.73240244015E-03
+7.68750E-09,+154.76143546401E-03,+175.52299564703E-03,+224.00844446382E-03,+130.53575041702E-03
+7.71875E-09,+125.47273328526E-03,+144.14224331266E-03,+192.62769212945E-03,+103.33909839390E-03
+7.75000E-09,+98.27608126214E-03,+114.85354113390E-03,+163.33898995070E-03,+74.05039621515E-03
+7.78125E-09,+68.98737908339E-03,+83.47278879953E-03,+134.05028777195E-03,+44.76169403640E-03
+7.81250E-09,+39.69867690464E-03,+52.09203646516E-03,+102.66953543758E-03,+15.47299185766E-03
+7.84375E-09,+8.31792457027E-03,+20.71128413079E-03,+71.28878310321E-03,-13.81571032109E-03
+7.87500E-09,-20.97077760848E-03,-10.66946820358E-03,+39.90803076883E-03,-43.10441249984E-03
+7.90625E-09,-52.35152994284E-03,-44.14227069358E-03,+6.43522827884E-03,-74.48516483421E-03
+7.93750E-09,-79.54818196597E-03,-75.52302302795E-03,-24.94552405553E-03,-103.77386701295E-03
+7.96875E-09,-108.83688414472E-03,-106.90377536232E-03,-56.32627638991E-03,-133.06256919170E-03
+8.00000E-09,-136.03353616784E-03,-138.28452769669E-03,-87.70702872428E-03,-162.35127137045E-03
+8.03125E-09,-163.23018819096E-03,-167.57322987544E-03,-119.08778105865E-03,-193.73202370482E-03
+8.06250E-09,-190.42684021408E-03,-198.95398220981E-03,-148.37648323740E-03,-220.92867572795E-03
+8.09375E-09,-217.62349223720E-03,-228.24268438856E-03,-177.66518541614E-03,-250.21737790669E-03
+8.12500E-09,-242.72809410470E-03,-255.43933641168E-03,-206.95388759489E-03,-277.41402992981E-03
+8.15625E-09,-269.92474612782E-03,-284.72803859042E-03,-234.15053961801E-03,-304.61068195293E-03
+8.18750E-09,-295.02934799532E-03,-309.83264045792E-03,-261.34719164113E-03,-329.71528382043E-03
+8.21875E-09,-318.04189970719E-03,-334.93724232542E-03,-286.45179350863E-03,-352.72783553230E-03
+8.25000E-09,-341.05445141906E-03,-357.94979403729E-03,-309.46434522050E-03,-375.74038724417E-03
+8.28125E-09,-361.97495297531E-03,-378.87029559353E-03,-330.38484677675E-03,-396.66088880042E-03
+8.31250E-09,-380.80340437593E-03,-397.69874699416E-03,-351.30534833299E-03,-415.48934020104E-03
+8.34375E-09,-401.72390593218E-03,-416.52719839478E-03,-370.13379973361E-03,-434.31779160166E-03
+8.37500E-09,-418.46030717718E-03,-433.26359963978E-03,-388.96225113423E-03,-451.05419284666E-03
+8.40625E-09,-435.19670842217E-03,-450.00000088477E-03,-403.60660222361E-03,-465.69854393603E-03
+8.43750E-09,-449.84105951154E-03,-464.64435197415E-03,-418.25095331298E-03,-480.34289502540E-03
+8.46875E-09,-464.48541060091E-03,-479.28870306352E-03,-432.89530440235E-03,-492.89519595915E-03
+8.50000E-09,-474.94566137904E-03,-489.74895384164E-03,-443.35555518047E-03,-503.35544673727E-03
+8.53125E-09,-485.40591215716E-03,-500.20920461976E-03,-453.81580595859E-03,-513.81569751539E-03
+8.56250E-09,-491.68206262403E-03,-506.48535508663E-03,-460.09195642547E-03,-520.09184798227E-03
+8.59375E-09,-500.05026324653E-03,-512.76150555351E-03,-466.36810689234E-03,-526.36799844914E-03
+8.62500E-09,-504.23436355778E-03,-519.03765602038E-03,-472.64425735921E-03,-530.55209876039E-03
+8.65625E-09,-508.41846386902E-03,-523.22175633163E-03,-474.73630751483E-03,-534.73619907163E-03
+8.68750E-09,-510.51051402465E-03,-525.31380648724E-03,-476.82835767045E-03,-536.82824922726E-03
+8.71875E-09,-510.51051402464E-03,-523.22175633162E-03,-474.73630751483E-03,-536.82824922725E-03
+8.75000E-09,-508.41846386902E-03,-521.12970617599E-03,-472.64425735920E-03,-534.73619907163E-03
+8.78125E-09,-504.23436355776E-03,-516.94560586474E-03,-468.46015704795E-03,-530.55209876038E-03
+8.81250E-09,-497.95821309089E-03,-510.66945539786E-03,-462.18400658107E-03,-526.36799844912E-03
+8.84375E-09,-491.68206262401E-03,-502.30125477536E-03,-453.81580595857E-03,-517.99979782662E-03
+8.87500E-09,-481.22181184588E-03,-491.84100399723E-03,-443.35555518044E-03,-509.63159720412E-03
+8.90625E-09,-470.76156106776E-03,-479.28870306349E-03,-430.80325424669E-03,-499.17134642599E-03
+8.93750E-09,-456.11720997838E-03,-466.73640212973E-03,-416.15890315732E-03,-486.61904549224E-03
+8.96875E-09,-441.47285888900E-03,-450.00000088473E-03,-401.51455206794E-03,-471.97469440286E-03
+9.00000E-09,-424.73645764400E-03,-433.26359963973E-03,-382.68610066731E-03,-455.23829315786E-03
+9.03125E-09,-405.90800624337E-03,-416.52719839473E-03,-363.85764926669E-03,-436.40984175724E-03
+9.06250E-09,-384.98750468713E-03,-395.60669683848E-03,-342.93714771044E-03,-417.58139035661E-03
+9.09375E-09,-364.06700313088E-03,-374.68619528223E-03,-319.92459599856E-03,-396.66088880036E-03
+9.12500E-09,-341.05445141900E-03,-349.58159341473E-03,-296.91204428669E-03,-375.74038724411E-03
+9.15625E-09,-318.04189970713E-03,-326.56904170285E-03,-271.80744241919E-03,-352.72783553224E-03
+9.18750E-09,-292.93729783963E-03,-299.37238967973E-03,-246.70284055169E-03,-327.62323366474E-03
+9.21875E-09,-267.83269597213E-03,-272.17573765661E-03,-221.59823868419E-03,-302.51863179724E-03
+9.25000E-09,-242.72809410464E-03,-244.97908563348E-03,-192.30953650544E-03,-275.32197977411E-03
+9.28125E-09,-217.62349223713E-03,-215.69038345474E-03,-163.02083432669E-03,-246.03327759537E-03
+9.31250E-09,-190.42684021401E-03,-186.40168127599E-03,-131.64008199232E-03,-216.74457541662E-03
+9.34375E-09,-163.23018819088E-03,-155.02092894161E-03,-100.25932965795E-03,-187.45587323787E-03
+9.37500E-09,-133.94148601214E-03,-123.64017660724E-03,-68.87857732357E-03,-156.07512090350E-03
+9.40625E-09,-104.65278383339E-03,-92.25942427287E-03,-37.49782498920E-03,-126.78641872475E-03
+9.43750E-09,-75.36408165464E-03,-60.87867193849E-03,-6.11707265483E-03,-97.49771654600E-03
+9.46875E-09,-46.07537947589E-03,-27.40586944850E-03,+25.26367967954E-03,-66.11696421163E-03
+9.50000E-09,-14.69462714153E-03,+3.97488288587E-03,+56.64443201391E-03,-36.82826203288E-03
+9.53125E-09,+14.59407503722E-03,+35.35563522024E-03,+88.02518434828E-03,-5.44750969852E-03
+9.56250E-09,+43.88277721597E-03,+66.73638755462E-03,+119.40593668266E-03,+23.84119248024E-03
+9.59375E-09,+73.17147939472E-03,+98.11713988899E-03,+152.87873917265E-03,+55.22194481460E-03
+9.62500E-09,+102.46018157346E-03,+129.49789222336E-03,+182.16744135140E-03,+84.51064699335E-03
+9.65625E-09,+131.74888375221E-03,+160.87864455773E-03,+213.54819368577E-03,+111.70729901647E-03
+9.68750E-09,+158.94553577533E-03,+190.16734673648E-03,+242.83689586452E-03,+138.90395103959E-03
+9.71875E-09,+188.23423795407E-03,+219.45604891522E-03,+272.12559804326E-03,+166.10060306271E-03
+9.75000E-09,+213.33883982157E-03,+248.74475109396E-03,+297.23019991076E-03,+191.20520493021E-03
+9.78125E-09,+238.44344168907E-03,+273.84935296146E-03,+324.42685193387E-03,+216.30980679771E-03
+9.81250E-09,+263.54804355656E-03,+298.95395482895E-03,+349.53145380137E-03,+241.41440866520E-03
+9.84375E-09,+286.56059526843E-03,+324.05855669645E-03,+372.54400551323E-03,+264.42696037707E-03
+9.87500E-09,+307.48109682468E-03,+347.07110840832E-03,+393.46450706948E-03,+287.43951208894E-03
+9.90625E-09,+328.40159838092E-03,+367.99160996457E-03,+414.38500862573E-03,+308.36001364518E-03
+9.93750E-09,+347.23004978154E-03,+388.91211152081E-03,+433.21346002635E-03,+327.18846504581E-03
+9.96875E-09,+366.05850118217E-03,+407.74056292143E-03,+452.04191142697E-03,+346.01691644643E-03
