x-axis,MATH2
second,Volt
-7.968750000000e-010, 6.15234e-002
-7.812500000000e-010, 6.43555e-002
-7.656250000000e-010, 6.71875e-002
-7.500000000000e-010, 6.98242e-002
-7.343750000000e-010, 7.24609e-002
-7.187500000000e-010, 7.50977e-002
-7.031250000000e-010, 7.77344e-002
-6.875000000000e-010, 8.01758e-002
-6.718750000000e-010, 8.26172e-002
-6.562500000000e-010, 8.49609e-002
-6.406250000000e-010, 8.72070e-002
-6.250000000000e-010, 8.94531e-002
-6.093750000000e-010, 9.15039e-002
-5.937500000000e-010, 9.34570e-002
-5.781250000000e-010, 9.53125e-002
-5.625000000000e-010, 9.71680e-002
-5.468750000000e-010, 9.88281e-002
-5.312500000000e-010, 1.00488e-001
-5.156250000000e-010, 1.01953e-001
-5.000000000000e-010, 1.03320e-001
-4.843750000000e-010, 1.04590e-001
-4.687500000000e-010, 1.05859e-001
-4.531250000000e-010, 1.06934e-001
-4.375000000000e-010, 1.07910e-001
-4.218750000000e-010, 1.08887e-001
-4.062500000000e-010, 1.09570e-001
-3.906250000000e-010, 1.10254e-001
-3.750000000000e-010, 1.10840e-001
-3.593750000000e-010, 1.11328e-001
-3.437500000000e-010, 1.11621e-001
-3.281250000000e-010, 1.11816e-001
-3.125000000000e-010, 1.11816e-001
-2.968750000000e-010, 1.11816e-001
-2.812500000000e-010, 1.11621e-001
-2.656250000000e-010, 1.11328e-001
-2.500000000000e-010, 1.10937e-001
-2.343750000000e-010, 1.10449e-001
-2.187500000000e-010, 1.09863e-001
-2.031250000000e-010, 1.09082e-001
-1.875000000000e-010, 1.08203e-001
-1.718750000000e-010, 1.07227e-001
-1.562500000000e-010, 1.06152e-001
-1.406250000000e-010, 1.05078e-001
-1.250000000000e-010, 1.03711e-001
-1.093750000000e-010, 1.02441e-001
-9.375000000000e-011, 1.00977e-001
-7.812500000000e-011, 9.95117e-002
-6.250000000000e-011, 9.78516e-002
-4.687500000000e-011, 9.60938e-002
-3.125000000000e-011, 9.43359e-002
-1.562500000000e-011, 9.23828e-002
 0.000000000000e+000, 9.04297e-002
 1.562500000000e-011, 8.82813e-002
 3.125000000000e-011, 8.61328e-002
 4.687500000000e-011, 8.38867e-002
 6.250000000000e-011, 8.15430e-002
 7.812500000000e-011, 7.91992e-002
 9.375000000000e-011, 7.65625e-002
 1.093750000000e-010, 7.40234e-002
 1.250000000000e-010, 7.14844e-002
 1.406250000000e-010, 6.87500e-002
 1.562500000000e-010, 6.60156e-002
 1.718750000000e-010, 6.31836e-002
 1.875000000000e-010, 6.03516e-002
 2.031250000000e-010, 5.73242e-002
 2.187500000000e-010, 5.42969e-002
 2.343750000000e-010, 5.12695e-002
 2.500000000000e-010, 4.81445e-002
 2.656250000000e-010, 4.50195e-002
 2.812500000000e-010, 4.17969e-002
 2.968750000000e-010, 3.84766e-002
 3.125000000000e-010, 3.51563e-002
 3.281250000000e-010, 3.18359e-002
 3.437500000000e-010, 2.85156e-002
 3.593750000000e-010, 2.50977e-002
 3.750000000000e-010, 2.17773e-002
 3.906250000000e-010, 1.84570e-002
 4.062500000000e-010, 1.51367e-002
 4.218750000000e-010, 1.18164e-002
 4.375000000000e-010, 8.59375e-003
 4.531250000000e-010, 5.37109e-003
 4.687500000000e-010, 2.14844e-003
 4.843750000000e-010,-9.76563e-004
 5.000000000000e-010,-4.10156e-003
 5.156250000000e-010,-7.32422e-003
 5.312500000000e-010,-1.04492e-002
 5.468750000000e-010,-1.36719e-002
 5.625000000000e-010,-1.67969e-002
 5.781250000000e-010,-2.00195e-002
 5.937500000000e-010,-2.33398e-002
 6.093750000000e-010,-2.65625e-002
 6.250000000000e-010,-2.98828e-002
 6.406250000000e-010,-3.32031e-002
 6.562500000000e-010,-3.65234e-002
 6.718750000000e-010,-3.98437e-002
 6.875000000000e-010,-4.30664e-002
 7.031250000000e-010,-4.63867e-002
 7.187500000000e-010,-4.96094e-002
 7.343750000000e-010,-5.27344e-002
 7.500000000000e-010,-5.58594e-002
 7.656250000000e-010,-5.88867e-002
 7.812500000000e-010,-6.18164e-002
 7.968750000000e-010,-6.46484e-002
 8.125000000000e-010,-6.75781e-002
 8.281250000000e-010,-7.02148e-002
 8.437500000000e-010,-7.29492e-002
 8.593750000000e-010,-7.55859e-002
 8.750000000000e-010,-7.82227e-002
 8.906250000000e-010,-8.07617e-002
 9.062500000000e-010,-8.32031e-002
 9.218750000000e-010,-8.56445e-002
 9.375000000000e-010,-8.78906e-002
 9.531250000000e-010,-9.01367e-002
 9.687500000000e-010,-9.22852e-002
 9.843750000000e-010,-9.43359e-002
 1.000000000000e-009,-9.62891e-002
 1.015625000000e-009,-9.82422e-002
 1.031250000000e-009,-1.00000e-001
 1.046875000000e-009,-1.01563e-001
 1.062500000000e-009,-1.03125e-001
 1.078125000000e-009,-1.04590e-001
 1.093750000000e-009,-1.05859e-001
 1.109375000000e-009,-1.07129e-001
 1.125000000000e-009,-1.08203e-001
 1.140625000000e-009,-1.09277e-001
 1.156250000000e-009,-1.10156e-001
 1.171875000000e-009,-1.11035e-001
 1.187500000000e-009,-1.11719e-001
 1.203125000000e-009,-1.12305e-001
 1.218750000000e-009,-1.12793e-001
 1.234375000000e-009,-1.13184e-001
 1.250000000000e-009,-1.13477e-001
 1.265625000000e-009,-1.13672e-001
 1.281250000000e-009,-1.13672e-001
 1.296875000000e-009,-1.13574e-001
 1.312500000000e-009,-1.13477e-001
 1.328125000000e-009,-1.13184e-001
 1.343750000000e-009,-1.12695e-001
 1.359375000000e-009,-1.12207e-001
 1.375000000000e-009,-1.11523e-001
 1.390625000000e-009,-1.10840e-001
 1.406250000000e-009,-1.09961e-001
 1.421875000000e-009,-1.08984e-001
 1.437500000000e-009,-1.07910e-001
 1.453125000000e-009,-1.06738e-001
 1.468750000000e-009,-1.05469e-001
 1.484375000000e-009,-1.04004e-001
 1.500000000000e-009,-1.02539e-001
 1.515625000000e-009,-1.00977e-001
 1.531250000000e-009,-9.93164e-002
 1.546875000000e-009,-9.75586e-002
 1.562500000000e-009,-9.57031e-002
 1.578125000000e-009,-9.37500e-002
 1.593750000000e-009,-9.16992e-002
 1.609375000000e-009,-8.95508e-002
 1.625000000000e-009,-8.74023e-002
 1.640625000000e-009,-8.50586e-002
 1.656250000000e-009,-8.27148e-002
 1.671875000000e-009,-8.02734e-002
 1.687500000000e-009,-7.77344e-002
 1.703125000000e-009,-7.51953e-002
 1.718750000000e-009,-7.25586e-002
 1.734375000000e-009,-6.99219e-002
 1.750000000000e-009,-6.71875e-002
 1.765625000000e-009,-6.43555e-002
 1.781250000000e-009,-6.14258e-002
 1.796875000000e-009,-5.84961e-002
 1.812500000000e-009,-5.55664e-002
 1.828125000000e-009,-5.24414e-002
 1.843750000000e-009,-4.92188e-002
 1.859375000000e-009,-4.59961e-002
 1.875000000000e-009,-4.27734e-002
 1.890625000000e-009,-3.95508e-002
 1.906250000000e-009,-3.62305e-002
 1.921875000000e-009,-3.29102e-002
 1.937500000000e-009,-2.95898e-002
 1.953125000000e-009,-2.63672e-002
 1.968750000000e-009,-2.30469e-002
 1.984375000000e-009,-1.98242e-002
 2.000000000000e-009,-1.66016e-002
 2.015625000000e-009,-1.32813e-002
 2.031250000000e-009,-1.00586e-002
 2.046875000000e-009,-6.93359e-003
 2.062500000000e-009,-3.71094e-003
 2.078125000000e-009,-5.85938e-004
 2.093750000000e-009, 2.63672e-003
 2.109375000000e-009, 5.85938e-003
 2.125000000000e-009, 9.08203e-003
 2.140625000000e-009, 1.24023e-002
 2.156250000000e-009, 1.56250e-002
 2.171875000000e-009, 1.89453e-002
 2.187500000000e-009, 2.23633e-002
 2.203125000000e-009, 2.56836e-002
 2.218750000000e-009, 2.90039e-002
 2.234375000000e-009, 3.24219e-002
 2.250000000000e-009, 3.57422e-002
 2.265625000000e-009, 3.90625e-002
 2.281250000000e-009, 4.23828e-002
 2.296875000000e-009, 4.56055e-002
 2.312500000000e-009, 4.88281e-002
 2.328125000000e-009, 5.19531e-002
 2.343750000000e-009, 5.50781e-002
 2.359375000000e-009, 5.81055e-002
 2.375000000000e-009, 6.10352e-002
 2.390625000000e-009, 6.39648e-002
 2.406250000000e-009, 6.66992e-002
 2.421875000000e-009, 6.95313e-002
 2.437500000000e-009, 7.21680e-002
 2.453125000000e-009, 7.48047e-002
 2.468750000000e-009, 7.74414e-002
 2.484375000000e-009, 7.98828e-002
 2.500000000000e-009, 8.23242e-002
 2.515625000000e-009, 8.46680e-002
 2.531250000000e-009, 8.69141e-002
 2.546875000000e-009, 8.91602e-002
 2.562500000000e-009, 9.12109e-002
 2.578125000000e-009, 9.32617e-002
 2.593750000000e-009, 9.51172e-002
 2.609375000000e-009, 9.68750e-002
 2.625000000000e-009, 9.85352e-002
 2.640625000000e-009, 1.00195e-001
 2.656250000000e-009, 1.01660e-001
 2.671875000000e-009, 1.03027e-001
 2.687500000000e-009, 1.04297e-001
 2.703125000000e-009, 1.05469e-001
 2.718750000000e-009, 1.06641e-001
 2.734375000000e-009, 1.07617e-001
 2.750000000000e-009, 1.08496e-001
 2.765625000000e-009, 1.09277e-001
 2.781250000000e-009, 1.09961e-001
 2.796875000000e-009, 1.10547e-001
 2.812500000000e-009, 1.11035e-001
 2.828125000000e-009, 1.11426e-001
 2.843750000000e-009, 1.11621e-001
 2.859375000000e-009, 1.11816e-001
 2.875000000000e-009, 1.11816e-001
 2.890625000000e-009, 1.11719e-001
 2.906250000000e-009, 1.11426e-001
 2.921875000000e-009, 1.11133e-001
 2.937500000000e-009, 1.10645e-001
 2.953125000000e-009, 1.10059e-001
 2.968750000000e-009, 1.09277e-001
 2.984375000000e-009, 1.08496e-001
 3.000000000000e-009, 1.07520e-001
 3.015625000000e-009, 1.06543e-001
 3.031250000000e-009, 1.05371e-001
 3.046875000000e-009, 1.04102e-001
 3.062500000000e-009, 1.02734e-001
 3.078125000000e-009, 1.01367e-001
 3.093750000000e-009, 9.98047e-002
 3.109375000000e-009, 9.81445e-002
 3.125000000000e-009, 9.63867e-002
